Order_ID,Order_Date,Order_Time,Pickup_Time,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Category
wxjv217513086,2022-02-13,09:25:00,09:40:00,22.527893,88.368628,22.537893,88.378628,NULL
wxpa942436797,2022-02-15,21:25:00,21:40:00,0.000000,0.000000,0.060000,0.060000,NULL
wxpi352725051,2022-03-18,23:55:00,00:10:00,17.433809,78.386744,17.563809,78.516744,NULL
wxqg297592780,2022-03-10,17:45:00,17:50:00,13.022394,80.242439,13.112394,80.332439,NULL
wxqk011241738,2022-03-25,19:40:00,19:50:00,11.020910,76.940432,11.150910,77.070432,NULL
wxsu863241046,2022-04-02,18:35:00,18:40:00,21.186884,72.793616,21.256884,72.863616,NULL
wxsx358483215,2022-03-30,20:50:00,21:05:00,12.933284,77.615428,12.983284,77.665428,NULL
wxto050330190,2022-03-23,18:55:00,19:00:00,21.183434,72.814492,21.263434,72.894492,NULL
wxut302625612,2022-03-23,21:45:00,21:55:00,26.911378,75.789034,27.021378,75.899034,NULL
wycd588946822,2022-03-05,23:50:00,00:05:00,17.431477,78.400350,17.491477,78.460350,NULL
wycj302354216,2022-03-23,21:35:00,21:40:00,19.131141,72.813074,19.261140,72.943074,NULL
wycn517797467,2022-03-30,11:45:00,12:00:00,17.429585,78.392621,17.439585,78.402621,NULL
wyer835064453,2022-03-18,17:20:00,17:30:00,11.003681,76.975525,11.093681,77.065525,NULL
wyfk971307909,2022-04-01,10:00:00,10:10:00,17.438263,78.397865,17.448263,78.407865,NULL
wyli900821104,2022-03-29,20:20:00,20:35:00,19.065838,72.832658,19.195838,72.962658,NULL
wymt228889840,2022-03-12,19:15:00,19:20:00,0.000000,0.000000,0.110000,0.110000,NULL
wymz748811882,2022-03-06,23:50:00,00:05:00,11.001852,76.976268,11.081852,77.056268,NULL
wync788461269,2022-03-16,20:15:00,20:25:00,11.025083,77.015393,11.105083,77.095393,NULL
wyot656138451,2022-03-31,21:35:00,21:50:00,0.000000,0.000000,0.080000,0.080000,NULL
wyps604073943,2022-03-14,18:45:00,18:50:00,12.337978,76.616792,12.427978,76.706792,NULL
wypw496102732,2022-02-17,21:15:00,21:25:00,0.000000,0.000000,0.030000,0.030000,NULL
wyrp479994498,2022-04-02,21:40:00,21:45:00,26.921411,75.793604,27.061411,75.933604,NULL
wytt245943528,2022-03-06,19:15:00,19:20:00,0.000000,0.000000,0.080000,0.080000,NULL
wyve798721282,2022-02-17,18:15:00,18:20:00,15.561295,73.749478,15.611295,73.799478,NULL
wyvn519052554,2022-02-18,18:15:00,18:25:00,22.577821,88.400581,22.707821,88.530581,NULL
wywd078104508,2022-03-06,23:10:00,23:20:00,21.149669,72.772629,21.219669,72.842629,NULL
wywh550384152,2022-03-10,21:20:00,21:25:00,11.001852,76.976268,11.071852,77.046268,NULL
wywl453950288,2022-03-05,15:00:00,15:05:00,12.326356,76.619103,12.366356,76.659103,NULL
wzcr494038425,2022-02-18,19:30:00,19:40:00,9.979186,76.317361,10.109186,76.447361,NULL
wzel129960984,2022-03-14,21:00:00,21:10:00,26.911378,75.789034,27.051378,75.929034,NULL
wzfu230089444,2022-03-14,21:15:00,21:30:00,18.593481,73.785901,18.703481,73.895901,NULL
wzib396302696,2022-02-17,21:00:00,21:05:00,23.266261,77.379605,23.296261,77.409605,NULL
wzjc571075223,2022-03-04,17:45:00,18:00:00,12.972161,77.596014,13.082161,77.706014,NULL
wzjk726332475,2022-02-16,23:50:00,00:05:00,22.514688,88.393294,22.604688,88.483294,NULL
wzki633119777,2022-03-20,23:10:00,23:20:00,19.109300,72.825451,19.189300,72.905451,NULL
wzmg191523984,2022-03-08,22:50:00,23:00:00,0.000000,0.000000,0.090000,0.090000,NULL
wzmv373637225,2022-04-03,16:10:00,16:15:00,23.357804,85.325146,23.397804,85.365146,NULL
wzoc344425774,2022-03-19,11:30:00,11:40:00,21.175975,72.795503,21.185975,72.805503,NULL
wzor461345857,2022-02-17,09:40:00,09:50:00,23.235123,77.398886,23.255123,77.418886,NULL
wzui219792019,2022-03-14,21:15:00,21:30:00,21.149569,72.772697,21.219569,72.842697,NULL
wzvs619072447,2022-03-25,19:40:00,19:55:00,26.846156,75.802300,26.956156,75.912300,NULL
wzvu432262336,2022-03-06,19:00:00,19:05:00,21.175975,72.795503,21.305975,72.925503,NULL
wzym918094296,2022-03-25,21:40:00,21:55:00,12.934179,77.615797,13.044179,77.725797,NULL
wzyq044737376,2022-03-28,18:10:00,18:25:00,12.337978,76.616792,12.367978,76.646792,NULL
wzzm905762830,2022-03-02,23:30:00,23:45:00,18.536718,73.830327,18.606718,73.900327,NULL
xabc024870029,2022-03-20,22:35:00,22:40:00,19.055831,72.833984,19.165831,72.943984,NULL
xacq685022575,2022-03-11,15:20:00,15:30:00,18.539299,73.897902,18.579299,73.937902,NULL
xafx868581601,2022-04-02,18:00:00,18:15:00,18.927584,72.832585,19.007584,72.912585,NULL
xahf628216873,2022-04-02,18:50:00,19:00:00,12.986047,80.218114,13.066047,80.298114,NULL
xajv560730653,2022-03-28,22:20:00,22:35:00,22.307898,73.167788,22.367898,73.227788,NULL
xaqs718988170,2022-04-01,22:20:00,22:25:00,21.173343,72.792731,21.233343,72.852731,NULL
xasi525958139,2022-02-16,18:50:00,19:00:00,26.479108,80.315042,26.559108,80.395042,NULL
xavo526714044,2022-03-25,18:20:00,18:30:00,26.914142,75.805704,26.994142,75.885704,NULL
xazh985160954,2022-03-04,21:40:00,21:55:00,0.000000,0.000000,0.130000,0.130000,NULL
xbcx541383294,2022-03-05,18:30:00,18:45:00,12.972532,77.608179,13.002532,77.638179,NULL
xbdj632385739,2022-03-02,22:50:00,22:55:00,22.310526,73.170937,22.400526,73.260937,NULL
xbeo152917488,2022-03-27,19:40:00,19:55:00,17.410371,78.437225,17.520371,78.547225,NULL
xbfy982465079,2022-03-04,22:10:00,22:20:00,23.357804,85.325146,23.447804,85.415146,NULL
xbgn616390027,2022-03-16,18:40:00,18:50:00,12.934179,77.615797,13.044179,77.725797,NULL
xbhq884931942,2022-03-10,18:25:00,18:30:00,18.636215,73.751081,18.706215,73.821081,NULL
xbiu995313594,2022-03-06,19:10:00,19:15:00,21.157735,72.768778,21.227735,72.838778,NULL
xbjn986518885,2022-03-21,20:35:00,20:40:00,21.186438,72.794115,21.246438,72.854115,NULL
xbnr302379333,2022-03-08,21:35:00,21:50:00,26.849596,75.800512,26.929596,75.880512,NULL
xbog703596422,2022-04-04,17:45:00,17:55:00,23.355164,85.324097,23.435164,85.404097,NULL
xbwf008704744,2022-03-15,20:55:00,21:05:00,17.429585,78.392621,17.459585,78.422621,NULL
xbxf596657315,2022-03-29,23:25:00,23:30:00,19.120083,72.907385,19.200083,72.987385,NULL
xbxn200447293,2022-03-30,11:45:00,11:55:00,13.044694,80.261470,13.064694,80.281470,NULL
xcda684330441,2022-03-07,15:40:00,15:50:00,18.994049,72.825203,19.034049,72.865203,NULL
xcdj372533636,2022-03-05,22:30:00,22:40:00,13.045479,80.233110,13.105479,80.293110,NULL
xcfl477423875,2022-02-13,13:25:00,13:30:00,30.885814,75.786976,30.925814,75.826976,NULL
xcfs423079621,2022-02-15,22:40:00,22:50:00,-19.876994,75.372353,19.926994,75.422353,NULL
xchm970377556,2022-03-24,11:00:00,11:05:00,26.913987,75.752891,26.933987,75.772891,NULL
xckm814999470,2022-02-13,21:35:00,21:40:00,22.527893,88.368628,22.557893,88.398628,NULL
xckn685299650,2022-03-18,18:10:00,18:20:00,13.029780,80.208812,13.119780,80.298812,NULL
xcpk783407915,2022-02-17,10:25:00,10:30:00,30.905562,75.832841,30.925562,75.852841,NULL
xcpn200806737,2022-04-02,22:10:00,22:25:00,21.186438,72.794115,21.296438,72.904115,NULL
xcqb769972838,2022-04-01,17:25:00,17:40:00,22.753839,75.897429,22.803839,75.947429,NULL
xcqw881477597,2022-03-27,19:45:00,19:50:00,26.910262,75.783013,27.040262,75.913013,NULL
xcuq690698553,2022-02-13,19:10:00,19:20:00,25.450377,81.834236,25.500377,81.884236,NULL
xcxr279280567,2022-03-17,22:25:00,22:40:00,12.299524,76.642620,12.329524,76.672620,NULL
xcyh007128220,2022-03-15,13:00:00,13:10:00,17.428294,78.404423,17.468294,78.444423,NULL
xcyq551430407,2022-03-01,08:25:00,08:35:00,26.888420,75.800689,26.908420,75.820689,NULL
xcyt408603666,2022-02-16,17:25:00,17:40:00,30.892860,75.822199,31.022860,75.952199,NULL
xcyw740126289,2022-03-26,23:30:00,23:45:00,22.308096,73.167753,22.338096,73.197753,NULL
xczs106918282,2022-03-15,15:30:00,15:45:00,21.186438,72.794115,21.226438,72.834115,NULL
xdah783460945,2022-03-21,19:50:00,20:05:00,12.949934,77.699386,13.009934,77.759386,NULL
xdao434795901,2022-04-06,22:35:00,22:50:00,22.307898,73.167788,22.417898,73.277788,NULL
xdbl711015567,2022-03-04,21:15:00,21:25:00,22.745049,75.892471,22.835049,75.982471,NULL
xdck910699894,2022-04-06,18:20:00,18:35:00,0.000000,0.000000,0.130000,0.130000,NULL
xdfu465946906,2022-02-13,21:45:00,21:50:00,22.538999,88.322337,22.588999,88.372337,NULL
xdgm459847500,2022-03-19,12:45:00,12:55:00,12.939496,77.625999,12.979496,77.665999,NULL
xdhn571886961,2022-03-03,08:45:00,08:50:00,19.121999,72.908493,19.131999,72.918493,NULL
xdhz340461943,2022-03-06,20:55:00,21:05:00,12.323225,76.630028,12.393225,76.700028,NULL
xdil291959154,2022-03-03,14:55:00,15:05:00,22.760072,75.892574,22.800072,75.932574,NULL
xdiu011549511,2022-03-05,08:40:00,08:45:00,12.304569,76.643622,12.314569,76.653622,NULL
xdlg182205237,2022-02-18,17:35:00,17:50:00,26.471529,80.313458,26.601529,80.443458,NULL
xdmn373200069,2022-03-19,08:50:00,09:00:00,12.972161,77.596014,12.982161,77.606014,NULL
xdnu179403349,2022-03-06,20:10:00,20:20:00,23.351058,85.325731,23.481058,85.455731,NULL
xdof677140444,2022-03-02,23:10:00,23:20:00,12.337978,76.616792,12.467978,76.746792,NULL
xdou139557401,2022-03-12,21:55:00,22:10:00,26.911378,75.789034,26.991378,75.869034,NULL
xdpg970552332,2022-02-14,19:40:00,19:45:00,27.163303,78.057044,27.243303,78.137044,NULL
xdrb914748696,2022-03-14,19:15:00,19:25:00,12.914264,77.678400,13.024264,77.788400,NULL
xdru034718838,2022-03-27,17:40:00,17:55:00,13.054347,80.257221,13.164347,80.367221,NULL
xdrz587067698,2022-03-19,10:50:00,10:55:00,22.753839,75.897429,22.773839,75.917429,NULL
xdsa945294223,2022-03-02,21:25:00,21:35:00,13.064181,80.236442,13.174181,80.346442,NULL
xdus014073429,2022-04-01,19:30:00,19:45:00,11.022298,76.998349,11.052298,77.028349,NULL
xdvv277240474,2022-03-05,18:35:00,18:50:00,11.025083,77.015393,11.075083,77.065393,NULL
xdwx593337484,2022-03-07,15:10:00,15:20:00,22.725748,75.898497,22.765747,75.938497,NULL
xdys792687270,2022-03-01,22:30:00,22:35:00,17.430448,78.418213,17.460448,78.448213,NULL
xeau718397865,2022-04-02,22:50:00,23:05:00,19.176269,72.836721,19.286269,72.946721,NULL
xeba299134730,2022-03-23,17:40:00,17:45:00,13.026279,80.174568,13.136279,80.284568,NULL
xebn858016840,2022-03-27,18:45:00,18:55:00,22.728163,75.884212,22.838163,75.994212,NULL
xeeo470731703,2022-03-13,11:25:00,11:30:00,13.005801,80.250744,13.015801,80.260744,NULL
xeiv973499984,2022-03-26,21:30:00,21:35:00,22.745536,75.893106,22.775536,75.923106,NULL
xeje600184740,2022-02-14,23:35:00,23:50:00,19.866969,75.318894,19.956969,75.408894,NULL
xekn033657822,2022-03-29,21:25:00,21:40:00,17.438263,78.397865,17.508263,78.467865,NULL
xemg456104645,2022-02-14,00:00:00,00:10:00,22.527893,88.368628,22.637893,88.478628,NULL
xepv819914405,2022-03-25,18:40:00,18:45:00,26.921411,75.793604,27.001411,75.873604,NULL
xetc105355244,2022-02-15,10:55:00,11:10:00,26.474133,80.348100,26.494133,80.368100,NULL
xeuv750749806,2022-02-15,20:10:00,20:15:00,30.899992,75.831338,30.929992,75.861338,NULL
xevi070602575,2022-03-13,17:25:00,17:35:00,22.310237,73.158921,22.340237,73.188921,NULL
xewd828651232,2022-03-26,18:55:00,19:10:00,23.353783,85.326967,23.413783,85.386967,NULL
xexu510458622,2022-03-04,21:30:00,21:35:00,11.003008,76.975440,11.083009,77.055440,NULL
xexz089966586,2022-03-14,00:00:00,00:05:00,21.171060,72.789292,21.241060,72.859292,NULL
xeyr546340267,2022-03-02,21:40:00,21:55:00,23.351489,85.324253,23.461489,85.434253,NULL
xezh420060838,2022-03-09,15:45:00,15:55:00,13.049645,80.242268,13.089645,80.282268,NULL
xfal754799424,2022-03-30,20:00:00,20:15:00,21.186608,72.794136,21.246608,72.854136,NULL
xfbh256495233,2022-03-17,17:20:00,17:25:00,13.026279,80.174568,13.056279,80.204568,NULL
xfjv476517541,2022-02-14,17:35:00,17:40:00,22.553227,88.353273,22.683227,88.483273,NULL
xfkz852774464,2022-03-03,10:15:00,10:25:00,13.029198,77.570997,13.049198,77.590997,NULL
xfnc057096462,2022-04-05,09:30:00,09:35:00,23.416792,85.316842,23.436792,85.336842,NULL
xfnt252241464,2022-03-12,19:30:00,19:35:00,17.430448,78.418213,17.540448,78.528213,NULL
xfnz754051705,2022-03-14,18:10:00,18:25:00,23.351058,85.325731,23.421058,85.395731,NULL
xfoe535476350,2022-03-14,22:10:00,22:25:00,21.173493,72.801953,21.253493,72.881953,NULL
xfoh159642554,2022-04-02,20:25:00,20:30:00,12.308500,76.665808,12.418500,76.775808,NULL
xfrp732846879,2022-03-05,20:50:00,21:05:00,12.906229,77.596791,12.936229,77.626791,NULL
xftk326814718,2022-03-28,16:45:00,16:50:00,22.761593,75.886362,22.801593,75.926362,NULL
xfxy987231036,2022-02-15,18:30:00,18:40:00,0.000000,0.000000,0.030000,0.030000,NULL
xgar541220330,2022-03-08,20:55:00,21:05:00,26.913483,75.803139,26.993483,75.883139,NULL
xgcj021969114,2022-03-23,21:20:00,21:35:00,22.722634,75.886959,22.832634,75.996959,NULL
xggg972977352,2022-04-01,08:35:00,08:45:00,12.975996,80.221898,12.995996,80.241898,NULL
xggu422213780,2022-03-03,17:10:00,17:15:00,22.695207,75.866059,22.755207,75.926059,NULL
xghs068522857,2022-03-15,20:25:00,20:40:00,0.000000,0.000000,0.060000,0.060000,NULL
xgkc894370525,2022-03-17,09:00:00,09:10:00,26.892312,75.806896,26.912312,75.826896,NULL
xgkw587884755,2022-03-28,10:25:00,10:35:00,23.353783,85.326967,23.363783,85.336967,NULL
xglq652373517,2022-02-13,13:40:00,13:45:00,22.552996,88.352310,22.592996,88.392310,NULL
xgnq075470212,2022-02-17,20:50:00,20:55:00,10.020683,76.310631,10.050683,76.340631,NULL
xgpt305045827,2022-03-24,18:25:00,18:35:00,26.849596,75.800512,26.879596,75.830512,NULL
xgqo816968484,2022-03-01,23:55:00,00:10:00,18.927584,72.832585,18.987584,72.892585,NULL
xgti913491064,2022-04-03,19:10:00,19:25:00,18.516216,73.842527,18.546216,73.872527,NULL
xguy368971445,2022-02-15,18:20:00,18:30:00,26.473698,80.352677,26.533698,80.412677,NULL
xgvh275479648,2022-04-01,10:20:00,10:30:00,13.045479,80.233110,13.055479,80.243110,NULL
xgxu748579753,2022-04-01,08:15:00,08:30:00,18.533811,73.899315,18.553811,73.919315,NULL
xhcz144609196,2022-02-12,17:55:00,18:10:00,0.000000,0.000000,0.090000,0.090000,NULL
xhdh047393131,2022-03-25,21:50:00,22:00:00,22.760072,75.892574,22.830072,75.962574,NULL
xhdm307726556,2022-02-11,14:30:00,14:35:00,30.319528,78.040267,30.359528,78.080267,NULL
xhee921545079,2022-03-29,21:55:00,22:05:00,13.026279,80.174568,13.136279,80.284568,NULL
xher313331044,2022-03-31,23:20:00,23:30:00,12.906229,77.596791,12.986229,77.676791,NULL
xhjm002683674,2022-03-12,18:30:00,18:40:00,11.024839,77.007003,11.154839,77.137003,NULL
xhka025048369,2022-03-10,17:55:00,18:05:00,19.121999,72.908493,19.231999,73.018493,NULL
xhlq090039552,2022-03-31,18:20:00,18:30:00,13.091809,80.219104,13.201809,80.329104,NULL
xhlz301038990,2022-03-29,19:00:00,19:15:00,12.352058,76.606650,12.432058,76.686650,NULL
xhme439048664,2022-04-05,19:40:00,19:50:00,12.321214,76.621094,12.381214,76.681094,NULL
xhmz350207730,2022-03-01,09:55:00,10:00:00,18.530963,73.828972,18.540963,73.838972,NULL
xhpt979850911,2022-03-14,23:50:00,23:55:00,26.766536,75.837333,26.846536,75.917333,NULL
xhqi749945004,2022-04-01,08:55:00,09:00:00,22.722634,75.886959,22.742634,75.906959,NULL
xhsk943189944,2022-02-12,22:20:00,22:25:00,0.000000,0.000000,0.070000,0.070000,NULL
xhwj851689395,2022-03-26,21:00:00,21:05:00,23.416792,85.316842,23.476792,85.376842,NULL
xhwl483921880,2022-03-24,19:35:00,19:40:00,23.353783,85.326967,23.383783,85.356967,NULL
xhwo290335973,2022-02-17,14:25:00,14:35:00,0.000000,0.000000,0.040000,0.040000,NULL
xhyr775897961,2022-03-28,19:50:00,19:55:00,0.000000,0.000000,0.060000,0.060000,NULL
xibd761176090,2022-04-02,19:15:00,19:20:00,12.978453,77.643685,13.048453,77.713685,NULL
xicj838671193,2022-04-04,21:35:00,21:45:00,0.000000,0.000000,0.110000,0.110000,NULL
xidr027765496,2022-02-13,19:25:00,19:40:00,22.533662,88.366217,22.593662,88.426217,NULL
xiee878114631,2022-03-13,21:25:00,21:30:00,22.311844,73.165081,22.361844,73.215081,NULL
xiey463962030,2022-04-01,21:10:00,21:20:00,18.534080,73.898520,18.584080,73.948520,NULL
xifq754454483,2022-03-03,20:20:00,20:30:00,17.429585,78.392621,17.489585,78.452621,NULL
xigp305225329,2022-04-05,08:15:00,08:20:00,0.000000,0.000000,0.020000,0.020000,NULL
xigu516484299,2022-03-11,08:30:00,08:35:00,17.451976,78.385883,17.461976,78.395883,NULL
xihz854891949,2022-02-11,23:25:00,23:30:00,15.516833,73.768172,15.576833,73.828172,NULL
xiii475914720,2022-03-28,09:30:00,09:45:00,22.311844,73.165081,22.321844,73.175081,NULL
xila595465192,2022-03-21,08:50:00,09:00:00,21.173493,72.801953,21.193493,72.821953,NULL
xini691586074,2022-04-06,17:15:00,17:30:00,12.334022,76.618203,12.464022,76.748203,NULL
xiom039139045,2022-03-25,22:00:00,22:10:00,19.065838,72.832658,19.175838,72.942658,NULL
xiqr562543389,2022-03-28,20:25:00,20:30:00,13.026279,80.174568,13.086279,80.234568,NULL
xitn009785915,2022-03-21,08:15:00,08:25:00,11.020910,76.940432,11.040910,76.960432,NULL
xiub699104429,2022-03-04,17:25:00,17:35:00,12.934179,77.615797,13.024179,77.705797,NULL
xiuy990187238,2022-03-28,21:40:00,21:55:00,11.008638,76.984311,11.068638,77.044311,NULL
xiwb702665854,2022-03-31,21:10:00,21:25:00,21.170096,72.789122,21.240096,72.859122,NULL
xiyk728739828,2022-03-30,08:55:00,09:00:00,17.411028,78.329645,17.421028,78.339645,NULL
xiyz132481883,2022-02-12,22:10:00,22:20:00,0.000000,0.000000,0.110000,0.110000,NULL
xjgc597637299,2022-03-21,09:20:00,09:25:00,17.438263,78.397865,17.448263,78.407865,NULL
xjgm505253929,2022-04-06,20:40:00,20:50:00,23.354422,85.332900,23.484422,85.462900,NULL
xjlf467712557,2022-03-19,10:35:00,10:40:00,11.022477,76.995667,11.032477,77.005667,NULL
xjps180812498,2022-04-02,23:35:00,23:45:00,18.514210,73.838429,18.624210,73.948429,NULL
xjpy325585673,2022-03-11,11:55:00,12:10:00,12.972793,80.249982,12.992793,80.269982,NULL
xjrt889365808,2022-02-12,22:50:00,23:05:00,23.230791,77.437020,23.340791,77.547020,NULL
xjsm966796314,2022-02-17,20:50:00,21:05:00,0.000000,0.000000,0.050000,0.050000,NULL
xjvb983824428,2022-03-12,21:55:00,22:00:00,22.310237,73.158921,22.440237,73.288921,NULL
xjwp723793274,2022-03-14,19:50:00,19:55:00,17.411028,78.329645,17.501028,78.419645,NULL
xjxn013557125,2022-03-17,08:25:00,08:40:00,17.458998,78.500366,17.468998,78.510366,NULL
xjzr921902824,2022-03-23,18:40:00,18:50:00,21.170096,72.789122,21.240096,72.859122,NULL
xkal637280153,2022-03-29,23:50:00,00:00:00,19.121999,72.908493,19.191999,72.978493,NULL
xkbo155841437,2022-02-16,20:25:00,20:35:00,0.000000,0.000000,0.070000,0.070000,NULL
xkij585142530,2022-03-23,21:50:00,21:55:00,0.000000,0.000000,0.110000,0.110000,NULL
xkkj322856181,2022-03-26,14:00:00,14:15:00,0.000000,0.000000,0.040000,0.040000,NULL
xkof403942800,2022-04-01,17:25:00,17:40:00,18.562450,73.916619,18.612450,73.966619,NULL
xksr681850035,2022-02-11,22:00:00,22:15:00,26.479108,80.315042,26.529108,80.365042,NULL
xktp313680929,2022-03-21,22:15:00,22:20:00,12.975377,77.696664,13.025377,77.746664,NULL
xkxm865630486,2022-04-03,22:25:00,22:40:00,21.173493,72.801953,21.203493,72.831953,NULL
xkyf353540248,2022-03-05,17:35:00,17:50:00,22.760072,75.892574,22.790072,75.922574,NULL
xlad106193655,2022-03-30,21:10:00,21:20:00,21.175975,72.795503,21.205975,72.825503,NULL
xlaz348739334,2022-03-20,22:35:00,22:45:00,17.455894,78.375467,17.585894,78.505467,NULL
xlbc008559541,2022-04-06,00:00:00,00:05:00,22.751234,75.889490,22.831234,75.969490,NULL
xlbh534491059,2022-03-07,20:40:00,20:55:00,26.913726,75.752820,26.943726,75.782820,NULL
xlbz469948038,2022-03-03,20:15:00,20:30:00,21.149669,72.772629,21.209669,72.832629,NULL
xlcz960092936,2022-03-08,23:35:00,23:45:00,26.902908,75.792934,26.982908,75.872934,NULL
xldg366263600,2022-03-21,11:55:00,12:10:00,21.149569,72.772697,21.169569,72.792697,NULL
xlee656844077,2022-04-05,09:10:00,09:25:00,12.325461,76.632278,12.345461,76.652278,NULL
xlkc252764136,2022-03-11,23:25:00,23:35:00,18.516216,73.842527,18.546216,73.872527,NULL
xlof111172996,2022-02-14,17:30:00,17:40:00,26.477750,80.351569,26.607750,80.481569,NULL
xlpe045102396,2022-03-12,19:00:00,19:05:00,26.956431,75.776649,27.096431,75.916649,NULL
xlqe325164480,2022-03-25,20:10:00,20:25:00,17.459710,78.368855,17.539710,78.448855,NULL
xlrl957758595,2022-03-18,21:45:00,21:50:00,18.539299,73.897902,18.649299,74.007902,NULL
xlta607070306,2022-03-19,11:45:00,11:50:00,19.178321,72.834715,19.188321,72.844715,NULL
xltr372187696,2022-03-02,20:50:00,20:55:00,26.905287,75.794592,27.035287,75.924592,NULL
xlxc655062187,2022-03-11,19:20:00,19:30:00,23.351058,85.325731,23.381058,85.355731,NULL
xlxk815586761,2022-02-16,19:30:00,19:40:00,9.982834,76.283268,10.072834,76.373268,NULL
xlyo654665044,2022-04-01,10:25:00,10:40:00,11.016298,76.972076,11.026298,76.982076,NULL
xlyu110940746,2022-03-11,09:20:00,09:30:00,18.569156,73.774723,18.579156,73.784723,NULL
xmbj058456119,2022-03-19,08:55:00,09:00:00,22.307898,73.167788,22.317898,73.177788,NULL
xmex923262384,2022-04-06,23:40:00,23:55:00,26.849596,75.800512,26.919596,75.870512,NULL
xmip518164204,2022-02-14,18:00:00,18:05:00,22.538731,88.364878,22.618731,88.444878,NULL
xmkg895265986,2022-02-14,18:45:00,18:50:00,22.569367,88.433187,22.699367,88.563187,NULL
xmlz221363263,2022-03-04,17:40:00,17:45:00,26.902328,75.794257,27.042328,75.934257,NULL
xmoo689215676,2022-02-17,15:35:00,15:40:00,22.538731,88.364878,22.578731,88.404878,NULL
xmrk327232378,2022-02-14,22:40:00,22:50:00,0.000000,0.000000,0.110000,0.110000,NULL
xmux874439138,2022-03-11,12:50:00,13:00:00,23.354422,85.332900,23.394422,85.372900,NULL
xmuy821194065,2022-03-04,00:00:00,00:15:00,22.310526,73.170937,22.380526,73.240937,NULL
xnal634390748,2022-03-06,22:10:00,22:25:00,21.175104,72.804342,21.265104,72.894342,NULL
xnbt420016970,2022-03-26,10:35:00,10:40:00,22.310237,73.158921,22.320237,73.168921,NULL
xncp919063413,2022-03-21,16:20:00,16:25:00,12.299524,76.642620,12.339524,76.682620,NULL
xndq697313383,2022-04-02,20:50:00,21:05:00,17.438263,78.397865,17.528263,78.487865,NULL
xngz344622786,2022-03-21,08:30:00,08:35:00,12.337928,76.617889,12.357928,76.637889,NULL
xnjy966527861,2022-03-12,18:40:00,18:45:00,23.351489,85.324253,23.441489,85.414253,NULL
xnkg645208359,2022-03-27,23:10:00,23:15:00,26.913483,75.803139,27.023483,75.913139,NULL
xnmd060157935,2022-03-03,09:10:00,09:15:00,19.176269,72.836721,19.196269,72.856721,NULL
xnnb444733003,2022-03-09,15:25:00,15:30:00,12.939496,77.625999,12.979496,77.665999,NULL
xnod694467359,2022-03-09,20:45:00,20:55:00,17.411028,78.329645,17.471028,78.389645,NULL
xnot018205273,2022-03-11,20:10:00,20:25:00,12.933284,77.615428,12.993284,77.675428,NULL
xnqa876249885,2022-02-11,17:25:00,17:40:00,0.000000,0.000000,0.030000,0.030000,NULL
xnqq752562781,2022-03-27,18:45:00,18:50:00,21.183434,72.814492,21.263434,72.894492,NULL
xnsg076844692,2022-04-06,20:30:00,20:35:00,22.725835,75.887648,22.815835,75.977648,NULL
xnsl035649470,2022-03-23,18:40:00,18:55:00,17.438263,78.397865,17.568263,78.527865,NULL
xnsm973702553,2022-03-17,09:30:00,09:40:00,11.022169,76.999594,11.042169,77.019594,NULL
xntp740548398,2022-03-10,21:00:00,21:05:00,18.539299,73.897902,18.609299,73.967902,NULL
xnut416555231,2022-03-07,10:25:00,10:35:00,18.536718,73.830327,18.556718,73.850327,NULL
xnvm848219601,2022-03-17,08:50:00,09:05:00,22.732225,75.874765,22.752225,75.894765,NULL
xnvv860307443,2022-03-23,19:55:00,20:05:00,12.308500,76.665808,12.388500,76.745808,NULL
xnwm549054246,2022-03-21,22:35:00,22:45:00,21.170798,72.790489,21.220798,72.840489,NULL
xnzb532907287,2022-03-29,18:45:00,18:50:00,11.001753,76.986241,11.111753,77.096241,NULL
xnzf943277542,2022-03-29,17:30:00,17:35:00,13.029780,80.208812,13.109780,80.288812,NULL
xnzy839418009,2022-03-11,09:15:00,09:30:00,17.431477,78.400350,17.441477,78.410350,NULL
xoaj324084544,2022-03-08,23:00:00,23:05:00,22.311844,73.165081,22.441844,73.295081,NULL
xoes842486011,2022-03-21,20:55:00,21:00:00,19.207222,72.972281,19.237222,73.002281,NULL
xofz252111661,2022-02-13,10:55:00,11:05:00,30.327968,78.046106,30.337968,78.056106,NULL
xohv528835078,2022-03-12,18:20:00,18:35:00,22.761593,75.886362,22.831593,75.956362,NULL
xohv852651887,2022-04-02,17:10:00,17:15:00,12.970221,77.645396,13.080221,77.755396,NULL
xoik670018249,2022-02-18,17:20:00,17:25:00,0.000000,0.000000,0.070000,0.070000,NULL
xojy003718814,2022-04-03,11:55:00,12:00:00,0.000000,0.000000,0.020000,0.020000,NULL
xoka811702118,2022-03-17,12:20:00,12:30:00,0.000000,0.000000,0.040000,0.040000,NULL
xona043870448,2022-03-05,21:50:00,22:00:00,22.725835,75.887648,22.755835,75.917648,NULL
xopd309769245,2022-03-26,15:00:00,15:15:00,22.728163,75.884212,22.768163,75.924212,NULL
xoqk987418556,2022-03-09,21:10:00,21:15:00,18.593481,73.785901,18.643481,73.835901,NULL
xoqt420309885,2022-03-21,18:10:00,18:15:00,18.536562,73.896485,18.596562,73.956485,NULL
